step	cost_avg	cost_best	solution_best
0   	    398.783   	    646.991	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1244199] = Complex(-344.881810, -136.778663);  }
1   	    426.104   	    647.132	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1312226] = Complex(-267.156843, -159.124642);  }
2   	    446.075   	    647.751	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1257409] = Complex(-30.080299, -37.131245);  }
0   	    398.878   	    652.514	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1075251] = Complex(-356.564280, -2782.455250);  }
1   	    408.633   	    655.407	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1065028] = Complex(-341.192750, -2436.560835);  }
0   	    399.608   	    656.052	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1061932] = Complex(-483.656609, -2034.837947);  }
1   	    421.229   	    656.052	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1061932] = Complex(-483.656609, -2034.837947);  }
2   	    460.319   	    656.453	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1064382] = Complex(-551.224090, -2035.249042);  }
3   	    495.853   	    656.748	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1077716] = Complex(-850.235724, -1791.598349);  }
4   	    533.795   	    656.748	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1077716] = Complex(-850.235724, -1791.598349);  }
5   	    564.712   	    656.947	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1074307] = Complex(-793.211828, -1792.244564);  }
6   	    587.391   	    657.301	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1054324] = Complex(-687.833252, -1636.155758);  }
7   	    601.675   	    657.301	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1054324] = Complex(-687.833252, -1636.155758);  }
8   	    603.161   	    657.301	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1054324] = Complex(-687.833252, -1636.155758);  }
9   	    619.482   	    657.484	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1042035] = Complex(-642.329556, -1573.842815);  }
10   	    626.229   	    657.484	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1042035] = Complex(-642.329556, -1573.842815);  }
11   	    630.961   	    657.484	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1042035] = Complex(-642.329556, -1573.842815);  }
12   	    638.649   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
13   	    645.096   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
14   	    648.444   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
15   	    650.306   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
16   	    652.455   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
17   	    654.271   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
18   	    655.256   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
19   	    655.232   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
20   	    655.123   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
21   	    655.301   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
22   	    656.442   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
23   	    656.859   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
24   	    656.935   	    657.525	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1048313] = Complex(-671.043885, -1568.650368);  }
25   	     657.08   	    657.537	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1050118] = Complex(-737.077937, -1457.481452);  }
26   	    657.119   	    657.537	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1050118] = Complex(-737.077937, -1457.481452);  }
27   	    657.236   	    657.542	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1049741] = Complex(-736.975594, -1452.361685);  }
28   	    657.276   	    657.542	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1049741] = Complex(-736.975594, -1452.361685);  }
29   	    657.308   	    657.542	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1049741] = Complex(-736.975594, -1452.361685);  }
30   	    657.361   	    657.572	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1045346] = Complex(-709.984757, -1465.083530);  }
31   	     657.38   	    663.101	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1052646] = Complex(-756.285397, -1449.413351);  }
32   	    657.402   	    663.101	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1052646] = Complex(-756.285397, -1449.413351);  }
33   	    657.428   	    663.129	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1050900] = Complex(-747.895191, -1445.931087);  }
34   	    657.439   	    663.129	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1050900] = Complex(-747.895191, -1445.931087);  }
